language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kuii1254,e,e,r,b,-,a,l,-,-,-,-,-,-,-
kelo1247,-,3,r,-,-,o,g,-,-,i,t,i,-,p
abui1241,w,a,t,-,-,a,k,-,-,a,t,a,-,-
teiw1235,b,3,-,n,a,a,q,-,-,-,-,-,-,-
kaer1234,y,i,r,m,-,o,g,-,-,-,-,o,-,-
nede1245,t,-,r,-,-,a,q,-,-,-,-,a,-,-
lamm1241,h,-,-,-,-,a,l,-,-,i,-,a,-,-
wers1238,m,e,r,i,-,a,7,-,-,-,-,-,-,-
sawi1256,-,i,r,i,-,a,k,a,w,a,-,a,l,i
