language,x1,x2,x3,x4,x5
kuii1254,-,w,-,e,-
kelo1247,-,w,-,E,7
abui1241,-,w,-,e,-
adan1251,-,f,-,i,-
teiw1235,-,w,e,i,-
kaer1234,-,w,e,e,-
nede1245,-,w,-,e,-
alor1249,-,w,a,i,-
blag1240,e,v,-,e,-
lamm1241,-,w,a,i,-
wers1238,-,w,e,i,-
sawi1256,-,w,i,i,-
kama1365,-,w,e,e,-
