language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kuii1254,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,-
kelo1247,m,E,t,E,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-
abui1241,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,u,-,-
adan1251,-,-,-,a,-,-,-,-,-,l,o,w,o,a,l,a,w,u,h,u,-,-
teiw1235,X,-,-,a,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,a,r,-
kaer1234,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,r,-
nede1245,-,-,-,a,l,a,w,g,a,7,-,-,-,-,-,a,-,-,s,u,p,i
blag1240,-,-,-,a,-,-,y,-,-,l,-,-,-,-,-,-,-,-,-,o,y,-
wers1238,-,-,-,a,-,-,w,-,a,k,-,-,-,-,-,-,-,-,-,i,-,-
kama1365,-,-,-,a,-,-,w,-,a,k,-,-,-,-,-,-,-,-,-,-,-,-
