language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
adan1251,t,-,-,-,a,-,-,-,r,-,o,w,i
kelo1247,t,-,-,-,3,-,k,o,r,-,-,-,-
kelo1247,t,-,-,-,3,-,k,o,r,-,-,-,-
abui1241,t,-,-,-,u,-,h,a,i,-,-,-,-
abui1241,t,-,-,-,u,-,h,a,i,-,-,-,-
teiw1235,s,-,-,-,u,-,X,u,r,-,-,-,-
teiw1235,s,-,-,-,u,-,X,u,r,-,-,-,-
kaer1234,t,a,m,a,a,-,d,o,-,-,-,-,-
kaer1234,t,a,m,a,a,-,d,o,-,-,-,-,-
nede1245,s,-,-,-,u,-,l,a,-,-,-,-,-
blag1240,t,3,m,-,a,-,d,i,-,-,-,-,-
lamm1241,s,-,-,-,u,l,l,a,-,-,-,-,-
wers1238,t,-,-,-,u,-,w,u,r,-,-,-,-
sawi1256,t,-,-,-,i,-,y,e,r,r,a,-,-
sawi1256,t,-,-,-,i,-,y,e,r,r,a,-,-
kama1365,s,-,-,-,u,-,-,u,-,-,-,-,-
kama1365,s,-,-,-,u,-,-,u,-,-,-,-,-
