language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
kuii1254,-,-,-,-,-,-,-,k,-,-,-,-,-,i,r,-,a,k,i,r,-,-,-,a
kelo1247,-,-,-,-,-,-,-,k,-,-,-,-,-,i,r,-,-,k,i,r,-,-,-,-
abui1241,-,-,-,-,-,-,-,t,-,-,o,-,m,i,p,-,a,-,-,N,-,-,-,-
adan1251,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,n,u,t,-,-,-,-
teiw1235,w,a,g,o,w,a,n,h,-,-,o,m,m,a,i,-,-,-,-,-,-,-,-,-
kaer1234,-,-,-,-,-,-,-,t,-,-,o,-,m,e,y,-,-,-,o,-,-,-,-,-
nede1245,-,-,-,-,-,-,-,-,-,-,a,-,m,i,g,r,a,g,a,-,-,-,-,-
blag1240,-,-,-,-,-,-,-,-,-,-,-,-,-,u,k,-,-,-,u,r,-,-,-,-
lamm1241,-,-,-,-,-,-,-,t,-,-,i,-,m,-,b,-,a,-,-,r,-,-,-,-
wers1238,-,-,-,-,-,-,-,n,e,w,a,-,m,a,-,-,-,-,-,l,-,-,-,-
sawi1256,-,-,-,-,-,-,-,g,a,w,a,-,-,a,w,-,a,-,-,N,-,-,-,-
kama1365,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,N,s,u,u,k
