language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kuii1254,a,t,a,i,d,-,-,-,e,t,-
kelo1247,E,t,E,-,w,-,-,-,E,i,-
abui1241,-,t,a,-,l,-,-,-,a,-,-
adan1251,-,t,i,-,b,-,-,-,E,h,E
teiw1235,-,t,e,i,w,-,-,-,a,7,-
kaer1234,-,t,e,i,w,-,-,-,a,-,-
nede1245,-,-,-,-,w,a,-,7,a,-,-
blag1240,-,t,e,-,v,-,-,-,a,-,-
lamm1241,-,-,-,-,w,a,-,y,a,-,-
wers1238,-,b,o,N,l,a,k,-,-,-,-
sawi1256,-,-,-,-,l,a,k,k,a,-,-
kama1365,-,-,a,-,r,i,-,t,a,-,-
