language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kuii1254,t,a,-,-,d,u,-,k,u,n,-
kelo1247,t,3,-,-,p,u,i,h,-,-,-
abui1241,k,a,-,-,r,i,-,-,a,-,-
adan1251,k,a,-,-,p,u,-,h,-,-,-
teiw1235,t,a,-,-,b,u,-,g,-,-,-
kaer1234,t,u,-,-,b,u,-,g,i,s,-
nede1245,s,a,-,-,m,a,-,-,-,-,-
blag1240,k,3,r,u,b,o,-,-,-,-,-
lamm1241,t,a,-,-,p,u,-,g,i,-,-
wers1238,-,i,-,-,w,u,i,t,-,-,-
sawi1256,-,i,-,-,w,u,-,t,-,-,o
kama1365,-,-,-,-,k,a,-,t,i,n,a
