language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kuii1254,g,-,-,-,o,r,-,-,-,-,-
kelo1247,g,-,-,-,o,r,-,3,k,E,i
abui1241,h,-,-,-,a,7,w,a,-,-,i
adan1251,-,-,-,-,o,l,-,o,7,-,-
teiw1235,g,o,-,-,o,r,-,-,-,-,-
kaer1234,g,-,-,-,o,r,-,-,-,-,-
nede1245,g,-,-,-,o,l,-,a,-,-,-
alor1249,-,-,-,-,o,r,-,-,-,-,-
blag1240,-,-,-,-,o,r,-,a,-,-,-
lamm1241,g,e,k,-,u,-,-,-,-,-,-
wers1238,w,-,-,-,o,r,-,i,-,-,-
sawi1256,g,i,w,o,o,r,-,a,-,-,-
kama1365,w,-,-,-,u,-,-,i,-,-,-
