language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
adan1251,-,h,-,-,a,-,r,-,-,-,-,-,-
kelo1247,d,Z,-,-,E,-,l,-,-,-,-,-,-
abui1241,d,Z,o,k,a,-,-,-,-,-,-,-,-
teiw1235,-,q,-,-,a,-,l,-,o,7,-,-,-
kaer1234,-,X,-,-,o,-,l,-,o,-,-,-,-
nede1245,-,m,-,-,a,-,l,-,e,t,S,a,-
blag1240,-,m,-,-,e,-,n,-,e,-,s,a,-
lamm1241,-,h,-,-,u,b,b,-,-,-,-,a,-
wers1238,-,y,-,-,e,-,r,-,e,-,s,-,-
sawi1256,-,p,-,-,a,-,r,e,e,-,k,a,N
kama1365,-,p,-,-,a,-,r,-,-,-,-,a,N
