language,x1,x2,x3,x4,x5,x6,x7,x8,x9
kuii1254,k,a,-,d,-,i,n,-,-
kelo1247,k,E,-,k,E,i,n,-,-
abui1241,k,i,-,d,-,i,N,-,-
adan1251,k,a,-,7,a,i,-,-,-
teiw1235,-,-,-,s,-,a,m,-,-
kaer1234,k,i,-,k,-,i,-,-,-
nede1245,-,-,-,s,-,a,m,m,a
blag1240,k,o,d,d,-,u,k,-,-
lamm1241,k,a,l,l,-,a,-,-,-
wers1238,m,u,-,r,-,u,N,-,-
sawi1256,p,-,-,-,-,i,k,-,e
kama1365,k,i,-,d,-,i,N,-,-
