language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kuii1254,-,-,-,-,-,-,t,a,r,i,p,-,s,o,-,-,-,-,-
kelo1247,g,-,3,-,-,-,t,-,-,3,b,-,-,o,-,-,d,-,-
abui1241,-,-,-,-,-,-,t,-,-,a,w,a,k,u,-,-,l,-,-
adan1251,t,-,E,-,-,m,t,-,-,E,p,-,-,o,-,-,r,o,-
teiw1235,g,-,e,r,-,-,t,-,-,u,b,-,-,a,-,-,n,-,-
kaer1234,t,u,a,-,-,-,t,-,-,u,p,-,-,a,-,-,7,-,-
nede1245,g,-,a,y,a,q,t,-,-,u,b,-,-,u,-,-,N,-,-
blag1240,-,-,-,-,-,-,t,-,-,i,b,-,-,a,-,-,l,-,-
lamm1241,n,-,e,l,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-
wers1238,n,-,-,-,-,-,-,-,-,e,b,-,-,i,r,k,l,u,t
sawi1256,g,-,-,-,-,-,-,-,-,a,p,i,-,i,-,-,n,i,-
kama1365,w,-,a,-,-,-,-,-,-,a,b,-,-,a,-,k,-,a,-
