language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kelo1247,-,y,-,-,-,-,e,-,-,k,-,o,-
abui1241,-,y,-,-,-,-,o,-,u,k,-,o,-
teiw1235,-,y,-,-,-,-,e,r,-,k,-,u,a
kaer1234,-,y,-,-,-,-,i,r,-,k,-,o,-
nede1245,-,y,-,-,-,-,a,l,-,-,-,a,w
blag1240,d,Z,-,-,-,-,a,r,o,b,-,o,-
lamm1241,-,y,-,-,-,-,i,a,-,k,a,u,-
wers1238,-,u,r,-,-,-,a,-,-,k,-,-,-
sawi1256,-,i,r,u,w,a,a,-,-,k,-,a,-
kama1365,-,y,-,-,-,-,o,-,-,k,e,e,-
