language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
kuii1254,-,-,-,-,-,-,d,-,u,l,-,-,-,-,-,-,a,-,-,-,-
kelo1247,-,-,-,-,-,-,d,u,u,l,-,-,-,-,-,-,-,-,-,-,-
abui1241,-,-,-,-,-,-,r,-,u,l,-,-,-,-,-,-,a,-,-,-,-
adan1251,-,-,-,-,-,-,d,-,u,l,-,-,-,-,-,-,u,-,-,7,-
teiw1235,-,-,-,-,-,-,s,-,o,r,-,-,d,-,-,-,a,-,-,X,-
kaer1234,-,-,-,i,b,a,y,-,a,r,-,-,-,-,-,-,a,-,-,n,-
nede1245,b,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,i,-,-,-,-
alor1249,-,-,-,-,-,-,d,-,u,l,7,s,l,i,p,p,e,r,y,7,-
blag1240,-,-,-,-,-,-,d,-,u,l,-,-,-,-,-,-,a,-,-,-,-
lamm1241,-,-,-,-,-,-,d,-,u,b,-,-,-,-,-,-,a,-,-,-,-
wers1238,t,e,r,i,s,i,d,-,o,l,-,-,-,-,-,-,o,-,-,k,-
kama1365,-,-,-,-,-,-,t,-,u,l,-,-,-,-,-,-,a,-,-,k,a
