language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
adan1251,-,-,o,-,-,-,-,u,t,i,-,-,-,-,-
kelo1247,-,-,3,-,-,-,-,-,t,E,-,k,-,-,o
abui1241,-,b,a,-,-,-,-,-,t,a,-,k,-,-,o
teiw1235,-,t,e,-,-,-,-,i,q,a,-,r,-,-,-
kaer1234,-,b,e,N,k,-,-,u,k,-,-,-,-,-,-
nede1245,-,t,e,-,-,-,-,i,X,a,-,r,-,-,a
blag1240,u,b,-,-,-,-,-,e,l,a,n,d,-,-,a
lamm1241,-,w,e,-,-,-,-,-,s,a,-,r,a,n,i
wers1238,-,b,o,N,k,a,-,-,-,-,-,-,-,-,u
sawi1256,-,y,a,-,-,a,m,u,s,a,-,l,-,-,u
kama1365,-,b,o,N,k,-,-,-,-,-,-,-,-,-,o
