language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
adan1251,-,h,i,u,w,a,-,-,-,l,E,w,E,-,-,N,-,-,-,-,-,-
kelo1247,-,h,i,-,7,i,-,-,-,d,-,-,o,-,-,m,-,-,-,-,-,-
abui1241,-,r,u,o,h,a,l,i,N,t,-,-,a,-,-,m,-,-,-,-,-,a
teiw1235,-,d,e,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kaer1234,-,d,u,u,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-
nede1245,-,d,a,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
blag1240,-,w,u,u,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-
lamm1241,-,r,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wers1238,a,d,o,l,-,-,-,-,g,-,-,-,a,t,e,N,k,u,r,u,s,i
sawi1256,a,d,a,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kama1365,a,t,o,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
