language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kuii1254,-,-,-,-,-,-,k,-,u,-,-,s,i,n
kelo1247,g,3,-,t,o,n,k,-,u,-,-,h,-,-
abui1241,t,a,-,t,a,N,k,-,u,-,-,s,i,N
adan1251,7,a,-,t,a,N,-,-,u,-,-,h,u,N
teiw1235,g,3,-,t,a,N,q,-,u,X,a,s,-,-
kaer1234,t,a,-,t,a,N,k,-,u,-,-,s,i,N
nede1245,g,a,-,t,a,N,k,-,u,t,-,S,i,N
alor1249,-,-,-,-,-,-,k,-,u,-,-,s,i,n
blag1240,t,a,-,t,a,N,k,r,u,-,-,s,i,N
lamm1241,n,a,t,t,a,N,k,-,u,-,-,s,i,-
wers1238,-,-,-,-,-,-,k,-,u,r,u,s,i,-
sawi1256,g,a,-,t,a,N,k,-,u,r,i,s,i,-
kama1365,-,-,-,-,-,-,k,-,u,-,i,s,i,N
