language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kuii1254,t,a,-,w,-,e,-,-,l,-,-,-,-,-
kelo1247,g,3,-,w,-,E,-,-,r,-,-,-,-,-
abui1241,t,a,-,w,-,e,-,-,i,-,-,-,-,-
adan1251,-,a,-,w,-,E,b,E,h,-,E,-,-,-
teiw1235,-,u,-,w,-,a,-,-,r,w,a,-,-,7
kaer1234,t,u,-,w,-,a,-,-,r,w,a,-,-,-
nede1245,g,o,-,w,w,a,-,-,7,-,a,-,-,-
alor1249,-,u,-,-,-,a,-,-,r,-,i,-,-,-
blag1240,t,3,-,v,-,e,-,-,l,-,i,-,-,-
lamm1241,n,a,u,w,-,-,-,-,-,-,e,-,-,-
wers1238,n,e,-,w,-,e,-,-,r,-,i,l,a,k
sawi1256,-,-,-,w,-,a,-,-,r,-,i,-,-,-
kama1365,-,-,-,w,-,a,-,-,-,-,i,-,-,-
