language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kuii1254,-,u,g,a,w,-,a,l,-,i,-,-,-,-,-,-,-
kelo1247,-,-,g,3,w,-,o,r,-,-,-,-,-,-,-,-,-
abui1241,-,-,-,-,h,-,a,l,-,i,-,-,k,-,d,a,-
adan1251,-,-,-,-,7,-,-,d,-,i,m,i,N,-,-,-,-
teiw1235,-,-,-,-,w,-,a,n,p,i,-,-,-,-,-,a,r
kaer1234,-,-,-,-,d,-,a,n,-,-,-,-,-,-,-,-,-
nede1245,-,-,-,-,w,-,a,g,-,i,-,-,-,-,y,a,-
blag1240,-,-,-,e,b,-,a,N,-,-,-,-,-,-,-,-,-
wers1238,m,i,g,-,-,-,e,t,-,e,-,-,n,u,k,u,-
sawi1256,-,-,g,a,w,a,a,r,-,i,-,-,-,-,-,-,-
kama1365,m,i,-,-,-,-,a,k,-,i,-,-,-,-,-,i,-
