language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kuii1254,-,-,-,a,-,-,N,-,a,-,-,n,-,-,-
kelo1247,-,-,-,i,-,-,d,-,i,-,-,l,-,-,-
abui1241,-,-,-,a,-,-,7,k,u,-,-,n,-,-,-
adan1251,-,-,-,-,-,-,d,-,i,l,E,l,-,-,E
teiw1235,-,-,b,a,-,-,s,-,-,-,-,-,-,-,-
kaer1234,-,-,-,u,-,-,r,-,u,-,-,N,-,-,-
nede1245,-,-,b,a,t,t,S,-,i,-,-,-,-,-,-
blag1240,t,o,b,a,-,-,N,-,-,-,-,-,-,-,-
lamm1241,-,-,d,a,-,-,l,-,-,-,-,l,-,-,a
wers1238,-,-,m,a,-,-,d,-,a,-,-,l,-,-,i
sawi1256,-,-,-,-,-,-,l,-,a,-,-,l,a,m,a
kama1365,-,-,p,a,-,i,s,-,a,-,-,n,-,-,-
