language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
adan1251,-,-,-,-,-,-,-,a,l,-,-,a,-,-,m,e,d,Z,e,-
kelo1247,-,-,-,-,-,-,-,3,r,-,-,o,k,-,m,o,-,-,i,-
abui1241,-,-,-,-,-,-,-,a,d,-,Z,a,k,-,m,-,-,-,a,-
teiw1235,-,-,-,-,-,q,-,a,r,-,-,-,-,-,-,-,-,-,-,-
kaer1234,-,-,-,n,a,q,-,a,r,-,-,-,-,-,-,-,-,-,-,-
nede1245,-,-,-,-,-,q,-,a,r,-,-,a,-,-,-,-,-,-,-,-
blag1240,-,-,-,-,-,n,-,a,l,i,y,a,-,-,N,-,-,-,-,-
lamm1241,h,u,t,t,a,N,d,a,l,-,-,a,-,-,-,-,-,-,-,-
wers1238,-,-,-,-,-,-,-,a,r,-,-,a,k,-,m,-,-,-,a,d
sawi1256,-,-,-,-,-,-,-,a,r,-,-,a,k,a,m,-,-,-,a,-
kama1365,-,-,-,-,-,-,-,a,-,-,-,a,-,-,m,a,-,-,a,-
