language,x1,x2,x3,x4,x5,x6,x7,x8
adan1251,-,-,-,m,-,o,n,-
kelo1247,-,-,-,m,o,o,n,-
abui1241,-,-,-,m,-,o,n,-
teiw1235,d,a,a,m,-,-,-,-
kaer1234,d,-,a,m,-,u,N,-
nede1245,d,a,a,m,-,a,-,-
blag1240,d,-,u,m,-,i,N,-
lamm1241,d,u,a,-,-,-,N,-
wers1238,-,-,-,m,-,u,n,u
sawi1256,s,-,i,p,e,a,l,i
kama1365,k,-,u,m,-,e,-,-
