language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kuii1254,-,-,-,-,-,k,u,m,e,a,-,-,-,-,-,w,a,r
kelo1247,-,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,i,-
abui1241,-,-,-,-,-,t,-,-,-,a,-,i,d,Z,o,k,a,-
adan1251,-,-,-,-,-,t,-,-,-,a,-,i,-,w,E,7,E,-
teiw1235,-,-,-,-,i,t,-,-,-,o,-,-,-,y,a,-,-,n
kaer1234,-,-,-,-,i,t,-,-,-,i,-,-,-,y,o,q,u,N
nede1245,-,-,-,-,i,-,-,-,-,-,-,-,-,l,a,7,a,b
blag1240,p,o,r,7,o,t,-,-,-,-,-,-,-,-,a,-,-,7
lamm1241,-,-,-,-,-,t,-,-,-,a,N,a,b,b,a,-,-,N
wers1238,-,-,-,-,-,k,-,-,-,o,m,e,i,d,a,-,i,-
kama1365,-,-,-,-,-,k,-,-,-,o,m,e,-,-,-,-,e,-
