language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kuii1254,l,a,m,-,a,-,g,-,-,a,-,-,-
kelo1247,-,-,b,-,o,-,b,-,-,-,-,-,-
abui1241,-,-,f,-,o,-,-,-,-,-,-,-,-
adan1251,-,-,b,-,o,-,b,-,-,o,-,-,-
teiw1235,-,-,b,o,o,-,f,-,-,-,-,-,-
kaer1234,-,-,b,o,o,-,b,-,-,-,-,-,-
nede1245,-,-,b,-,o,-,v,-,-,a,-,-,-
alor1249,-,-,b,-,o,-,b,-,-,-,-,-,-
blag1240,-,-,b,-,u,a,t,-,-,-,-,-,-
lamm1241,-,-,b,-,o,-,-,-,-,-,-,-,-
wers1238,-,-,-,-,i,-,-,l,-,a,l,-,-
sawi1256,-,-,-,-,-,-,-,g,-,a,l,u,N
kama1365,-,-,p,-,o,-,k,l,a,a,-,-,-
