language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kuii1254,-,-,-,g,-,-,a,t,-,-,-,-,a,n,-
kelo1247,-,-,-,b,-,-,e,h,-,-,-,-,-,-,-
abui1241,-,-,7,b,a,t,a,t,a,k,a,w,a,k,-
adan1251,-,-,-,-,-,-,a,t,-,-,-,-,a,N,-
teiw1235,t,e,i,g,-,-,e,t,-,-,-,-,i,N,i
kaer1234,t,e,i,g,-,-,e,t,-,-,-,-,a,n,i
nede1245,-,-,-,g,-,-,a,t,-,-,-,-,a,n,i
blag1240,t,e,-,k,-,-,3,r,-,-,-,-,a,N,a
lamm1241,-,-,-,k,-,-,o,-,-,-,-,-,-,-,i
wers1238,b,o,N,g,a,b,a,r,-,-,-,-,a,N,-
sawi1256,p,-,-,-,-,-,a,k,-,-,-,-,a,N,-
kama1365,b,o,N,g,-,-,a,t,-,-,-,-,a,N,-
