language,x1,x2,x3,x4,x5,x6,x7,x8
kuii1254,-,b,-,a,t,-,-,-
kelo1247,-,-,-,3,t,-,a,-
abui1241,7,w,-,a,t,-,a,-
adan1251,-,f,-,a,7,-,-,-
teiw1235,-,w,-,a,t,-,-,-
kaer1234,-,w,a,a,t,-,-,-
nede1245,-,w,-,a,t,-,a,-
alor1249,-,w,-,a,t,-,-,-
blag1240,-,v,-,e,t,-,-,-
lamm1241,-,h,-,a,t,u,a,-
wers1238,-,w,-,a,t,-,a,7
sawi1256,-,w,-,a,t,-,a,-
kama1365,-,w,-,a,t,-,e,-
