language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kuii1254,a,r,-,-,b,-,o,-,n,o,-,k,-
kelo1247,3,d,o,-,b,-,o,-,n,-,-,-,-
abui1241,a,r,a,-,-,-,-,-,t,i,-,k,a
adan1251,a,w,a,i,b,-,a,-,n,o,-,7,o
teiw1235,-,-,-,-,b,u,u,-,n,-,-,-,-
kaer1234,a,-,a,d,b,-,3,-,n,a,a,X,-
nede1245,a,r,a,-,b,-,u,-,n,-,-,-,-
alor1249,-,-,-,-,b,-,u,-,n,a,-,q,-
blag1240,a,d,-,-,b,-,e,-,n,a,N,k,a
lamm1241,-,-,-,-,b,-,u,n,n,a,-,-,-
wers1238,a,d,a,-,p,-,u,-,n,a,-,k,-
sawi1256,-,-,-,-,p,-,u,-,n,a,-,k,a
kama1365,-,-,-,-,p,-,u,-,n,a,-,-,-
