language,x1,x2,x3,x4,x5,x6,x7,x8,x9
adan1251,-,w,-,E,l,-,E,7,-
kelo1247,o,7,-,o,d,Z,o,l,-
abui1241,-,k,-,u,l,-,i,-,-
teiw1235,-,m,-,i,y,-,a,q,-
kaer1234,-,m,-,i,y,-,e,q,o
nede1245,-,m,-,i,y,-,a,q,a
blag1240,-,m,-,3,d,-,-,Z,a
lamm1241,-,m,-,i,-,-,a,k,a
wers1238,-,-,m,u,r,-,u,k,-
sawi1256,-,s,i,i,l,-,a,-,-
kama1365,-,b,-,i,l,-,a,-,-
