language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
adan1251,7,E,-,-,7,u,i,-,-,-
kelo1247,t,o,-,-,k,-,y,a,r,-
teiw1235,X,a,-,i,q,u,a,-,l,-
kaer1234,-,a,-,i,q,o,-,-,l,i
nede1245,-,a,w,a,7,a,-,-,-,-
blag1240,-,-,-,-,k,o,-,-,l,i
lamm1241,-,-,-,-,t,u,-,-,-,a
wers1238,t,o,-,-,k,o,b,o,N,-
