language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kuii1254,t,a,m,a,k,o,-,-,-,-,w,a,-,-,-,-,-,-,-
kelo1247,-,-,-,-,-,-,-,-,-,-,w,3,-,-,-,l,-,e,r
abui1241,-,-,-,-,k,u,-,-,-,-,p,a,-,-,-,k,-,-,-
adan1251,-,-,-,-,p,o,-,-,-,-,p,o,-,-,-,-,-,u,-
teiw1235,-,-,-,-,w,a,-,-,-,-,X,a,-,-,-,-,-,-,-
kaer1234,-,-,-,-,q,o,-,-,-,-,q,o,-,-,-,-,-,-,-
nede1245,-,-,-,-,q,a,-,-,-,-,X,a,-,-,-,7,-,o,-
blag1240,-,-,-,-,k,a,i,l,i,-,l,i,-,-,-,N,-,-,-
lamm1241,-,-,-,-,l,a,-,-,u,b,b,a,-,-,-,r,-,-,-
wers1238,-,-,-,-,-,-,-,-,-,-,b,e,m,b,e,r,l,a,k
sawi1256,t,a,k,o,k,o,-,-,-,-,p,a,-,-,a,l,-,a,-
kama1365,-,-,-,-,k,u,-,-,-,-,p,a,-,-,i,t,-,a,-
