language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kuii1254,-,-,b,-,e,-,i,k,-,-,-,-,-
kelo1247,-,-,m,-,u,-,i,n,-,-,-,-,-
abui1241,h,a,m,-,u,-,-,n,-,-,-,i,-
adan1251,-,-,b,-,o,-,-,n,-,-,-,i,-
teiw1235,-,-,m,u,u,-,-,n,-,-,-,-,-
kaer1234,-,-,m,-,i,-,-,n,-,-,-,o,-
nede1245,g,a,m,-,i,-,-,n,-,-,-,i,-
alor1249,-,-,m,-,u,-,-,n,-,-,-,-,-
blag1240,-,-,m,-,i,-,-,s,-,-,-,a,-
lamm1241,-,-,b,-,a,r,a,t,t,-,-,a,-
wers1238,-,-,-,-,-,-,-,-,s,i,k,e,N
sawi1256,t,a,m,-,a,-,-,-,s,-,-,a,-
kama1365,-,-,m,-,u,-,-,n,t,-,-,a,-
