language,x1,x2,x3,x4,x5,x6,x7,x8,x9
adan1251,-,f,-,-,a,l,-,a,7
kelo1247,u,w,-,-,o,r,-,-,-
abui1241,-,w,e,p,a,t,i,a,-
teiw1235,-,w,-,-,u,r,-,a,n
kaer1234,-,w,-,-,a,r,-,o,-
nede1245,-,w,-,-,a,r,-,a,-
blag1240,-,v,-,-,a,r,-,a,-
lamm1241,-,h,-,-,a,l,u,a,-
wers1238,-,-,-,-,a,t,-,u,-
sawi1256,-,-,-,-,a,t,-,u,N
kama1365,-,f,-,-,a,s,-,i,-
