language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
adan1251,-,-,d,u,l,-,i,-,N,-
kelo1247,-,a,s,-,-,-,-,-,-,-
abui1241,w,e,h,a,l,-,i,e,l,-
teiw1235,-,-,X,a,s,-,-,-,-,-
kaer1234,-,-,b,e,l,-,i,-,N,-
nede1245,t,-,S,a,k,-,a,-,n,a
blag1240,-,-,b,a,k,-,u,-,N,-
lamm1241,-,-,s,a,k,k,i,-,N,-
wers1238,-,-,l,a,k,-,-,-,-,-
sawi1256,-,-,l,a,k,-,a,-,-,-
kama1365,-,-,s,u,-,-,i,-,-,-
