language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kuii1254,-,-,-,-,-,l,-,-,-,-,a,k,-
kelo1247,g,E,p,u,n,l,-,-,-,-,o,m,-
abui1241,-,-,-,-,-,l,-,-,-,-,a,k,-
abui1241,-,-,-,-,-,l,-,-,-,-,a,k,-
adan1251,-,-,-,-,-,l,-,-,-,-,a,m,i
teiw1235,-,-,-,-,-,t,-,e,w,-,a,r,-
kaer1234,-,-,-,-,-,-,-,a,m,-,a,r,-
nede1245,-,a,-,-,-,y,a,a,p,-,a,-,-
blag1240,-,-,-,-,-,l,-,a,m,-,a,r,-
lamm1241,-,-,-,-,-,l,-,a,m,-,a,-,-
wers1238,-,-,-,-,-,l,-,a,i,l,o,l,-
sawi1256,-,-,-,-,-,l,-,o,-,-,o,l,a
kama1365,-,-,-,-,-,l,-,o,-,-,o,-,-
