language,x1,x2,x3,x4
adan1251,-,a,b,-
kelo1247,-,3,b,i
abui1241,-,a,f,u
teiw1235,X,a,f,-
kaer1234,-,a,b,-
nede1245,a,a,f,i
blag1240,a,a,b,-
lamm1241,h,a,p,-
wers1238,-,a,p,i
sawi1256,-,a,p,i
kama1365,-,a,p,i
