language,x1,x2,x3,x4,x5,x6,x7
adan1251,p,a,y,-,-,-,-
kelo1247,p,a,r,-,-,-,-
abui1241,p,e,i,-,-,-,-
teiw1235,p,a,r,-,-,-,-
kaer1234,p,a,r,-,-,-,-
nede1245,g,o,l,d,a,k,a
blag1240,p,e,r,-,-,-,-
lamm1241,p,a,r,-,-,-,-
wers1238,p,e,r,b,u,k,-
kama1365,f,a,l,-,-,-,-
