language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kuii1254,g,a,-,-,-,n,-,i,-,N,i,n
kelo1247,-,-,-,-,-,t,S,e,-,k,-,-
abui1241,-,-,-,-,-,t,-,e,e,b,a,-
adan1251,-,a,-,-,-,r,-,i,-,7,i,N
teiw1235,-,o,m,k,3,l,-,e,-,X,e,l
kaer1234,t,e,m,-,a,-,-,a,-,r,i,N
nede1245,-,a,m,-,-,d,-,i,-,d,i,-
blag1240,t,o,m,-,-,-,-,i,-,l,i,l
lamm1241,-,a,-,-,-,r,-,u,g,g,a,-
wers1238,n,e,s,-,-,-,-,o,-,r,o,N
sawi1256,-,-,s,-,o,-,-,o,-,r,a,N
kama1365,-,-,b,-,i,-,-,e,-,-,e,-
