language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
adan1251,d,e,7,-,-,-,-,e,-,-,-,-
kelo1247,-,-,w,-,-,-,-,e,-,i,-,-
abui1241,-,-,w,-,-,-,-,a,-,i,-,-
teiw1235,-,-,w,a,-,-,-,a,i,7,-,-
kaer1234,-,-,m,a,-,-,g,o,-,N,-,-
nede1245,s,e,w,a,-,-,y,a,-,-,-,-
blag1240,-,-,v,e,-,m,v,e,-,y,-,-
lamm1241,-,-,w,-,-,-,-,a,-,i,-,-
wers1238,s,o,b,-,-,-,-,-,-,l,e,d
sawi1256,g,a,b,a,-,-,-,a,-,r,a,-
kama1365,g,a,b,u,u,m,-,a,-,N,-,-
