language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
adan1251,l,o,-,-,t,-,-,-,i,-,-,-,-,-,-,-,-,-
kelo1247,-,o,-,m,k,-,-,-,3,-,-,-,n,-,-,E,-,-
abui1241,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
teiw1235,-,-,-,m,-,-,-,-,a,s,-,-,-,-,-,a,r,-
kaer1234,-,-,-,m,-,-,-,-,a,s,i,k,w,a,-,a,l,-
nede1245,-,-,-,m,-,-,-,-,a,-,-,-,w,a,f,e,7,i
blag1240,-,-,-,m,-,-,-,-,e,-,-,-,y,-,-,a,l,-
lamm1241,-,a,m,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-
wers1238,l,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sawi1256,i,-,-,m,y,a,a,l,a,-,-,-,-,-,-,-,-,-
kama1365,l,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-
