language,x1,x2,x3,x4,x5,x6,x7
adan1251,-,b,-,a,h,u,-
kelo1247,-,w,-,i,k,-,-
abui1241,a,d,-,i,k,-,-
teiw1235,-,b,-,i,s,-,-
kaer1234,-,b,-,i,s,-,-
nede1245,-,b,i,i,-,-,-
blag1240,-,b,-,i,-,-,-
lamm1241,-,b,-,i,s,-,-
wers1238,-,b,-,i,t,i,7
sawi1256,-,b,u,u,s,i,-
kama1365,-,-,-,a,d,i,-
