language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kuii1254,-,-,b,-,-,e,-,r,g,a,r,a,i,n
kelo1247,-,u,p,-,-,u,-,r,-,-,-,-,-,-
abui1241,-,-,-,-,-,-,-,t,-,-,-,-,e,k
adan1251,-,-,f,-,-,E,-,d,p,-,-,o,i,-
teiw1235,-,-,m,a,w,u,-,d,-,-,-,-,a,n
kaer1234,-,-,p,-,-,o,-,r,-,-,-,-,i,N
nede1245,-,-,w,a,d,o,-,r,-,-,-,-,a,-
alor1249,-,-,p,-,-,o,-,r,-,-,-,-,-,-
blag1240,-,-,p,-,-,o,-,r,-,-,-,-,i,N
lamm1241,-,-,p,-,-,u,a,r,-,-,-,-,i,N
wers1238,l,e,w,i,d,i,-,l,-,-,-,-,e,i
sawi1256,-,-,p,o,p,o,-,r,-,-,-,-,o,-
kama1365,-,-,s,-,-,a,-,k,-,-,-,-,-,-
