language,x1,x2,x3,x4
kuii1254,b,e,i,-
kelo1247,b,e,e,7
abui1241,f,e,-,-
adan1251,b,-,i,-
teiw1235,b,a,i,-
kaer1234,b,e,y,-
nede1245,b,e,i,-
alor1249,b,a,i,-
blag1240,b,e,-,-
lamm1241,b,a,i,-
wers1238,p,e,i,-
sawi1256,p,-,i,-
kama1365,p,e,e,-
