language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kuii1254,-,-,-,-,-,-,-,r,o,s,e,i,l,-,-,-,-
kelo1247,-,-,-,-,-,-,a,d,u,-,-,-,b,-,-,-,-
abui1241,-,-,-,-,-,-,-,h,o,-,-,-,-,-,-,-,-
adan1251,-,-,-,-,-,h,a,7,a,-,-,-,b,o,7,o,-
teiw1235,-,-,-,-,-,t,a,-,-,-,-,-,f,-,-,-,-
kaer1234,-,-,-,-,-,s,o,-,u,-,-,-,k,-,-,-,-
nede1245,-,-,-,-,-,s,a,-,-,-,-,-,h,-,-,i,-
blag1240,-,-,-,-,-,-,a,l,i,y,a,-,7,-,-,-,-
lamm1241,-,-,-,-,-,w,a,l,i,p,a,-,k,-,k,u,N
wers1238,s,u,-,-,-,k,-,-,a,-,-,-,7,-,-,-,-
sawi1256,-,-,-,-,-,k,a,r,a,-,-,-,N,-,-,-,-
kama1365,-,w,a,a,N,k,-,-,a,-,-,-,w,a,-,a,-
