language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
adan1251,-,-,-,-,f,-,-,a,7,a,i
kelo1247,m,3,-,-,k,-,-,E,7,-,-
abui1241,-,-,-,-,-,-,-,a,n,a,i
teiw1235,m,o,-,-,X,-,-,o,7,-,-
kaer1234,m,a,-,-,X,-,-,a,-,-,-
nede1245,t,a,l,a,k,-,-,a,-,-,-
blag1240,b,u,-,-,t,-,-,u,N,-,-
lamm1241,m,u,-,-,-,-,-,a,-,-,-
wers1238,-,a,-,-,t,o,k,u,-,-,-
sawi1256,-,a,-,-,t,a,k,u,-,-,-
kama1365,-,a,-,-,r,-,-,u,N,-,-
