language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
adan1251,7,-,h,a,N,m,a,-,-,-,-,-,-,-,-,i,-
kelo1247,g,E,h,o,k,-,-,-,-,-,-,-,-,-,-,-,-
abui1241,t,-,-,-,-,-,e,-,-,u,-,-,-,-,-,i,-
teiw1235,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,f
kaer1234,t,-,-,-,-,-,e,-,-,w,-,-,a,r,-,i,N
nede1245,n,-,-,-,-,-,a,-,g,u,-,-,a,-,-,-,-
blag1240,t,-,-,-,-,-,3,-,m,o,t,a,e,r,-,a,-
lamm1241,n,-,-,-,-,-,a,i,N,w,-,-,i,r,-,i,-
wers1238,s,-,-,-,-,-,a,-,p,-,k,-,o,r,-,-,-
sawi1256,-,-,-,-,-,-,-,-,-,-,g,-,a,t,i,i,N
kama1365,-,-,-,-,-,-,i,-,m,-,-,-,o,t,a,-,-
