language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kuii1254,-,-,-,-,-,-,-,i,-,k,a,l
kelo1247,-,-,-,i,-,-,-,i,-,k,-,-
abui1241,t,e,-,i,-,b,-,i,-,k,i,-
adan1251,-,-,-,-,-,f,-,i,-,7,i,N
teiw1235,-,-,-,-,-,d,-,e,-,X,e,r
kaer1234,-,-,-,-,-,w,-,a,-,X,o,r
nede1245,t,a,-,-,-,l,-,a,-,7,o,-
blag1240,t,a,t,a,N,d,Z,a,-,s,i,-
lamm1241,-,-,-,-,-,-,-,i,k,k,i,-
wers1238,s,-,-,-,-,-,-,o,-,r,o,N
kama1365,-,-,-,-,-,-,-,e,-,l,a,-
