language,x1,x2,x3,x4
egyp1253,m,a,t,-
jude1266,m,a,t,-
jude1266,m,a,t,-
nort3139,m,a,t,-
nort3139,m,a,t,-
moro1292,m,a,t,-
gulf1241,m,a,t,-
jude1267,m,a,t,-
malt1254,m,i,t,-
chad1249,m,a,t,-
uzbe1248,m,a,t,-
cypr1248,m,w,t,-
nubi1253,m,u,t,u
