language,x1,x2,x3,x4,x5
egyp1253,t,a,r,i,7
jude1266,t,a,r,e,q
jude1266,t,a,r,i,q
nort3139,t,a,r,i,k
nort3139,t,a,r,i,7
moro1292,t,-,r,i,q
gulf1241,t,a,r,i,g
jude1267,t,a,r,i,g
malt1254,t,-,r,i,7
