language,x1,x2,x3
egyp1253,7,a,l
jude1266,q,a,l
jude1266,g,a,l
nort3139,k,a,l
nort3139,7,a,l
moro1292,q,a,l
gulf1241,g,a,l
jude1267,g,a,l
malt1254,7,a,l
chad1249,g,a,l
uzbe1248,q,o,l
cypr1248,q,w,l
