language,x1,x2,x3,x4,x5,x6,x7
egyp1253,r,u,k,-,b,a,-
jude1266,r,u,k,-,b,a,-
nort3139,r,u,t,S,b,i,-
nort3139,r,3,k,-,b,e,-
moro1292,r,o,k,-,b,a,-
gulf1241,r,i,k,-,b,a,-
jude1267,r,u,k,-,b,i,h
malt1254,r,-,k,o,b,a,-
chad1249,r,u,k,u,b,a,-
nubi1253,r,u,k,u,b,a,-
