language,x1,x2,x3,x4,x5
egyp1253,k,-,u,l,-
jude1266,k,-,3,l,-
jude1266,k,-,u,l,-
nort3139,t,S,i,l,-
nort3139,k,-,3,l,-
moro1292,k,-,o,l,-
gulf1241,k,-,i,l,-
jude1267,k,-,u,l,-
malt1254,k,-,o,l,u
uzbe1248,k,-,u,l,u
cypr1248,k,-,u,l,-
