language,x1,x2,x3,x4,x5,x6
egyp1253,7,a,r,-,n,-
jude1266,g,i,r,i,n,-
nort3139,g,i,r,i,n,-
nort3139,7,a,r,3,n,-
moro1292,q,e,r,-,n,-
gulf1241,g,a,r,-,n,-
jude1267,g,a,r,-,n,-
malt1254,7,a,r,-,n,-
chad1249,g,a,r,-,n,-
cypr1248,k,o,r,-,n,e
