language,x1,x2,x3
egyp1253,t,a,r
jude1266,t,i,r
jude1266,t,a,r
nort3139,t,a,r
nort3139,t,a,r
moro1292,t,a,r
gulf1241,t,a,r
jude1267,t,a,r
malt1254,t,a,r
chad1249,t,a,r
