language,x1,x2,x3,x4,x5,x6,x7,x8,x9
egyp1253,k,i,t,-,-,i,r,-,-
jude1266,k,3,t,-,-,i,r,-,-
nort3139,-,-,t,S,8,i,r,-,-
nort3139,k,-,t,-,-,i,r,-,-
jude1267,k,a,8,-,-,i,r,-,-
chad1249,k,a,t,-,-,i,r,-,-
uzbe1248,k,a,7,-,-,i,r,-,-
cypr1248,x,-,t,-,-,i,r,-,-
nubi1253,-,-,m,-,-,i,l,a,n
