language,x1,x2,x3,x4
egyp1253,-,a,n,a
jude1266,-,a,n,a
jude1266,7,a,n,i
nort3139,-,a,n,a
nort3139,7,a,n,a
moro1292,-,a,n,a
gulf1241,-,a,n,a
jude1267,7,a,n,a
malt1254,y,i,n,-
chad1249,-,a,n,a
uzbe1248,-,a,n,a
cypr1248,-,7,n,a
