language,x1,x2,x3,x4,x5
jude1266,X,a,t,a,-
nort3139,X,a,t,a,-
moro1292,X,-,t,a,-
malt1254,-,-,t,a,-
chad1249,t,a,7,a,n
cypr1248,X,-,t,i,-
