language,x1,x2,x3,x4,x5,x6,x7,x8
egyp1253,-,i,s,-,m,-,-,-
jude1266,-,3,s,3,m,-,-,-
jude1266,7,i,s,i,m,-,-,-
nort3139,-,i,s,-,m,-,-,-
nort3139,7,3,s,3,m,-,-,-
moro1292,-,-,s,-,m,i,y,a
gulf1241,-,i,s,i,m,-,-,-
jude1267,7,i,s,-,m,-,-,-
malt1254,-,i,s,e,m,-,-,-
chad1249,-,i,s,i,m,-,-,-
uzbe1248,7,i,s,i,m,-,-,-
cypr1248,-,7,s,-,m,-,-,-
nubi1253,-,a,s,-,m,-,-,a
