language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
jude1266,-,z,3,b,3,X,-,-,-,-,-,-
jude1266,-,s,i,b,a,X,-,-,-,-,-,-
nort3139,-,s,a,b,a,X,-,-,-,-,-,-
nort3139,-,s,a,b,a,X,-,-,-,-,-,-
gulf1241,-,s,i,b,a,X,-,-,-,-,-,-
uzbe1248,s,s,o,b,-,X,a,i,y,a,a,n
