language,x1,x2,x3,x4
egyp1253,m,i,S,i
jude1266,m,3,S,i
jude1266,m,i,S,a
nort3139,m,a,S,a
nort3139,m,3,S,i
moro1292,m,-,S,a
gulf1241,m,i,S,a
malt1254,m,e,S,a
chad1249,m,a,S,a
cypr1248,m,i,S,i
