language,x1,x2,x3,x4,x5,x6
egyp1253,S,a,X,-,m,-
jude1266,S,a,X,a,m,-
nort3139,S,a,X,-,m,-
nort3139,S,a,X,3,m,-
moro1292,S,-,X,e,m,-
malt1254,S,a,X,a,m,-
chad1249,S,a,h,a,m,a
