language,x1,x2,x3,x4,x5
egyp1253,d,a,n,a,b
nort3139,d,a,n,a,b
malt1254,d,e,n,-,b
chad1249,d,a,n,a,b
uzbe1248,z,e,l,-,-
cypr1248,8,-,n,-,b
