language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,-,-,y,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,y,-
gami1243,-,-,-,y,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,y,-
wira1262,-,-,-,y,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,n,-
wang1291,-,-,-,y,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,y,-
muru1266,-,-,-,y,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,n,T,-
kumb1268,-,-,-,N,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-
darl1243,-,-,-,w,-,a,k,a,b,o,-,-,l,-,-,-,k,-,-,-,a,-,-,-
guny1241,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,g,-,-,-,a,-,d,-
marg1253,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,g,-,-,-,a,-,-,-
kung1258,-,-,-,N,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-
bidy1243,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,k,-,-,-,a,-,-,-
maya1280,-,-,-,y,-,a,-,-,-,-,-,-,n,-,-,-,p,-,-,-,a,-,r,-
gugu1255,-,-,-,w,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,r,-
kuku1273,-,-,-,w,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,r,-
dyaa1242,-,-,-,5,-,u,-,-,-,-,-,-,N,-,-,-,g,-,-,-,a,-,-,-
dyir1250,-,-,-,5,-,u,-,-,-,-,-,-,m,-,-,-,b,-,-,-,u,-,l,-
warr1255,-,-,-,T,-,a,-,-,-,-,-,-,l,-,-,-,b,-,-,-,a,-,r,a
paka1251,-,-,-,t,-,a,-,-,-,-,-,-,t,-,-,e,p,-,-,-,a,-,-,-
kuku1280,-,-,-,t,-,a,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,n,T,i
wikm1247,-,-,-,t,-,a,-,-,-,-,-,-,7,-,-,-,p,-,-,-,e,n,T,-
umpi1239,-,-,-,p,-,u,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,n,-,-
kuuk1238,-,-,-,w,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,m,-,-
kanj1260,-,-,-,w,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,m,-,u
gurd1238,-,-,-,l,b,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,x,-
ngaa1240,-,-,-,k,-,a,-,-,-,-,-,-,n,-,-,t,T,-,-,-,a,-,-,-
pint1251,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,k,u,r,p,a,-,-,-
pint1250,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,k,u,r,p,a,-,-,-
kuka1246,-,-,-,N,-,a,-,-,-,-,-,-,N,-,-,-,-,u,r,-,-,-,-,-
nyam1271,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,k,-,-,-,a,-,-,-
nyan1301,-,-,-,N,-,a,-,-,-,-,-,-,n,-,-,-,k,-,-,-,a,-,-,-
