language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
nyan1301,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-
mart1256,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,p,-,u,-,-,r,-,-,-,-,a,-,-
wanm1242,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,r,-,a,-,-,r,-,-,-,-,a,-,-
kara1476,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-
nhan1238,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,T,-,-,-,-,u,-,-
waja1257,-,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,L,-,-,-,-,u,-,-
bayu1240,-,-,-,-,k,-,-,a,-,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-
dhal1245,-,-,-,-,k,-,-,a,-,w,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-
dhar1247,-,-,-,-,k,-,-,a,-,g,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-
kurr1243,-,-,-,-,y,-,-,a,-,w,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-
pany1241,-,-,-,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,-,l,-,u,T,-,u,-,-
ngar1287,-,-,-,-,y,-,-,a,-,b,-,-,-,u,-,-,-,-,-,-,-,-,r,-,u,-,-,-,-,-
yind1247,-,-,-,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,-,l,-,u,y,-,u,-,-
nyun1247,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,a,k,-
warl1255,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,a,r,-,-,-,-,a,-,-
warl1254,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,a,r,-,-,-,-,a,-,-
waru1265,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-
guri1247,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,a,r,-,-,-,-,a,-,-
ngar1235,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,L,-,-,-,a,r,-,-,-,-,a,-,-
mudb1240,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,l,-,-,-,a,L,-,-,-,-,a,n,i
jaru1254,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-
adny1235,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,y,-,-,-,i,l,p,i,m,p,a,-,-
dier1241,-,-,-,-,-,-,-,-,-,y,-,-,-,a,n,t,a,k,-,-,-,a,r,-,-,-,-,a,-,-
yand1253,d,r,i,t,T,-,-,i,-,w,-,-,-,i,n,d,-,-,-,-,-,-,r,-,i,n,-,i,-,-
gupa1247,-,-,-,-,-,-,-,-,-,w,u,N,k,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,b,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,a,7,-
rita1239,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-
yann1237,-,-,-,-,-,-,-,-,-,b,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-
waga1260,-,-,-,-,-,-,-,-,-,N,-,-,-,e,-,-,-,L,-,i,m,i,l,-,-,-,-,-,-,-
warl1256,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,-,-,L,-,a,m,a,L,-,-,-,-,a,-,-
yany1243,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,u,l,-,-,-,-,a,-,-
kala1377,-,-,-,-,-,-,-,-,-,k,u,-,k,i,-,-,-,d,-,-,-,o,g,-,-,-,-,a,m,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,t,-,w,e,L,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,t,e,k,e,r,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,t,-,-,u,L,-,-,-,-,a,-,-
