language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
kuku1280,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-
wikm1247,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
umpi1239,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kuuk1238,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,t,-,-,a,n,a,-,-,-,-,-,-,-,-,-
kanj1260,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-
gurd1238,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,l,-,-,-,-,k,-
ngaa1240,-,-,-,-,-,p,-,-,a,-,-,-,t,-,-,-,T,-,-,-,-,a,-,-,n,-,-,-,-,u,-
pint1251,-,-,-,-,-,p,-,-,a,-,-,-,t,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-,-,-,-
pitj1243,-,-,-,-,-,p,-,-,a,-,-,-,t,-,-,-,T,-,-,-,-,a,-,-,n,-,-,-,-,i,-
pint1250,-,-,-,-,-,p,-,-,a,-,-,-,t,-,-,-,T,-,-,-,-,a,-,-,n,-,-,-,-,u,-
kuka1246,-,-,-,-,-,p,-,-,a,-,-,-,t,-,-,-,T,-,-,-,-,a,-,-,l,-,-,-,-,a,-
nyam1271,-,-,-,-,-,5,-,-,a,-,-,-,5,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-
nyan1301,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,i,-
mart1256,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,n,-,-,-,-,u,-
wanm1242,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,l,-,-,-,-,a,-
kara1476,-,-,-,-,-,b,-,-,a,-,-,-,d,-,-,-,T,-,-,-,-,a,-,-,l,-,-,-,-,a,-
kara1476,-,-,-,-,-,b,-,-,a,-,-,-,d,-,-,-,T,-,-,-,-,a,-,-,l,-,-,-,-,a,-
nhan1238,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-,-,-,-
waja1257,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bayu1240,-,-,-,-,-,m,u,g,a,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,n,m,a,y,-,i,-
dhal1245,-,-,-,-,-,k,-,-,a,-,-,-,l,-,-,-,y,-,-,-,-,a,-,-,l,-,-,g,-,i,n
dhar1247,-,-,-,-,-,4,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,r,-,-,-,-,u,-
kurr1243,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
pany1241,-,-,-,-,-,N,-,-,a,-,-,-,n,-,-,-,t,-,-,-,-,a,-,-,l,-,-,k,-,u,-
yind1247,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,g,-,-,-,-,u,-
nyun1247,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,n,-,-,-,-,-,-
warl1255,-,-,-,-,-,p,i,y,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-
warl1254,-,-,-,-,-,y,-,-,a,-,-,-,L,-,-,-,k,-,-,-,-,i,-,-,l,-,-,-,-,i,-
waru1265,-,-,-,-,-,p,-,-,u,-,-,n,T,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,n
guri1247,k,a,t,u,L,p,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,a,n,a,n,-,-,-,-,a,-
ngar1235,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,n,-,-,-,-,i,-
mudb1240,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-
jaru1254,g,-,-,i,n,b,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,n,-,-,-,-,a,-
adny1235,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-
dier1241,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-
yand1253,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,-,-,E,-,-,-,-,-,w,-,u,m
djam1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,r,-,-,k,-,-,-
gupa1247,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,n
dhan1270,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,n
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,r,-,-,k,-,u,n
rita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,-,-,E,-,-,-,-,-,w,-,u,m
yann1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,r,-,-,k,t,u,n
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,r,-,-,k,-,-,-
waga1260,-,-,-,-,-,w,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-
warl1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,n,m,-,-,-,a,-
kala1377,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,n,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,4,w,e,y,e,-,-,l,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,4,-,-,-,e,-,-,m,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,4,-,u,m,a,-,-,-,-,-,-,-,-,-
