language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
gami1243,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-
wira1262,-,-,b,-,-,i,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-
wang1291,-,-,m,a,g,a,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-
muru1266,-,-,b,-,-,i,-,-,-,-,-,-,-,-,-,L,-,-,-,a,-,-,-
kumb1268,-,-,y,-,-,i,-,-,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-
darl1243,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-
guny1241,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,a,d,-,-
marg1253,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,a,d,-,-
kung1258,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-
maya1280,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,n,-,-,d,i,-,-,-
gugu1255,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,g,-,-,-,u,-,-,-
kuku1273,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-
dyaa1242,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,d,-,-,-,u,-,-,-
yidi1250,-,-,b,a,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
dyir1250,-,-,m,a,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-
paka1251,-,-,p,-,-,i,k,o,-,-,N,-,-,-,-,k,-,-,-,o,-,-,-
kuku1280,-,-,k,-,-,i,g,a,N,a,N,-,-,-,-,k,-,-,-,a,-,-,-
wikm1247,-,-,k,-,-,o,y,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
umpi1239,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-
kuuk1238,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-
gurd1238,-,-,b,-,-,o,-,e,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-
ngaa1240,-,-,w,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,a,p,-,i
pint1251,-,-,w,-,-,i,-,-,-,-,-,-,-,-,-,t,-,-,-,a,p,-,i
pitj1243,t,-,T,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-
pint1250,t,-,T,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-
kuka1246,-,-,g,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,g,a,-,-,-
nyam1271,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-
nyan1301,-,-,p,-,-,i,-,-,-,-,n,-,-,-,-,t,-,-,-,i,l,-,-
mart1256,-,-,T,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-
wanm1242,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,p,u,-,-,-
kara1476,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,L,-,-,-,a,r,-,-
kara1476,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,L,-,-,-,a,r,-,-
nhan1238,-,-,p,-,-,u,-,-,-,-,n,-,-,-,-,d,-,-,-,u,-,-,-
waja1257,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-
bayu1240,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-
dhal1245,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-
dhar1247,-,-,T,-,-,i,-,-,-,-,-,-,-,-,-,L,-,-,-,i,-,-,-
kurr1243,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-
pany1241,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-
ngar1287,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-
yind1247,-,-,g,-,-,a,-,-,-,-,-,-,-,-,-,L,-,-,-,i,-,-,-
nyun1247,-,-,g,-,-,a,-,-,-,-,m,-,-,-,-,b,-,-,-,u,-,-,-
warl1255,l,a,m,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,-
warl1254,-,-,p,-,-,u,-,-,-,-,-,t,-,-,u,L,-,-,-,u,-,-,-
waru1265,-,-,k,-,-,a,-,-,-,-,-,t,-,t,u,N,-,-,k,a,-,-,-
guri1247,-,-,p,-,-,a,-,-,-,-,n,t,a,w,u,r,-,-,-,u,-,-,-
ngar1235,-,-,b,-,-,a,-,-,-,-,n,d,a,w,u,r,-,-,-,u,-,-,-
mudb1240,-,-,T,-,-,u,-,-,-,-,n,-,a,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,r,-,-,-,a,-,-,-
adny1235,-,-,-,-,-,i,-,-,-,-,t,-,i,-,-,t,-,-,-,i,-,-,-
naru1238,-,-,N,-,-,a,-,-,-,-,r,-,a,-,-,d,-,-,-,a,-,-,-
dier1241,-,-,k,-,-,u,-,-,-,-,l,-,-,-,-,d,-,-,-,u,-,-,-
yand1253,-,-,k,-,-,u,-,-,-,-,l,-,-,-,-,d,-,-,r,u,-,-,-
dhuw1249,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-
djam1256,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-
gupa1247,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-
guma1253,-,-,b,-,-,u,-,-,-,-,n,-,-,-,-,d,-,-,-,a,l,N,u
dhan1270,-,-,b,-,-,u,-,-,-,-,n,-,-,-,-,d,-,-,-,a,l,N,u
dayi1244,-,-,d,-,-,i,-,-,-,-,l,-,-,-,-,t,-,-,T,i,-,-,-
rita1239,-,-,d,-,-,i,-,-,-,-,l,-,-,-,-,t,-,-,T,i,-,-,-
yann1237,-,-,d,-,-,i,-,-,-,-,l,-,-,-,-,t,-,-,T,i,-,-,-
djin1253,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,r,g,u,N,i,-,-,-
waga1260,-,-,t,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,b,a,-,-,-
warl1256,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-,r,k,u,n,u,-,-,-
kala1377,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-
alya1239,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,e,p,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,a,p,a,-,-,-
